"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-01",,"74","59","61"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-02",,"64","59","60"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-03",,"69","53","54"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-04",,"73","54","62"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-05",,"68","43","44"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-06",,"60","39","39"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-07",,"71","39","56"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-08",,"73","55","61"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-09",,"72","44","44"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-10",,"67","43","44"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-11",,"62","41","51"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-12",,"55","40","41"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-13",,"63","40","48"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-14",,"64","48","60"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-15",,"78","60","67"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-16",,"78","67","69"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-17",,"70","55","58"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-18",,"71","51","53"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-19",,"68","48","49"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-20",,"53","36","37"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-21",,"59","36","48"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-22",,"67","48","53"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-23",,"56","51","52"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-24",,"55","49","52"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-25",,"66","43","43"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-26",,"67","42","51"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-27",,"62","46","48"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-28",,"64","41","42"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-29",,"69","42","52"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-30",,"70","39","42"
"USC00280907","BOONTON 1 SE, NJ US","2014-10-31",,"57","35","38"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-01",,"52","38","43"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-02",,"49","40","41"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-03",,"49","39","42"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-04",,"60","42","47"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-05",,"69","47","52"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-06",,"62","45","46"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-07",,"49","44","45"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-08",,"51","32","35"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-09",,"48","35","43"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-10",,"56","31","31"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-11",,"61","31","42"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-12",,"65","42","54"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-13",,"65","35","36"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-14",,"48","33","33"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-15",,"41","24","25"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-16",,"41","23","27"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-17",,"41","27","37"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-18",,"48","26","26"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-19",,"31","21","21"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-20",,"33","21","26"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-21",,"44","26","26"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-22",,"35","18","18"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-23",,"42","18","40"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-24",,"62","39","62"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-25",,"71","53","54"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-26",,"55","39","43"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-27",,"43","33","35"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-28",,"36","27","30"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-29",,"35","20","21"
"USC00280907","BOONTON 1 SE, NJ US","2014-11-30",,"39","21","37"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-01",,"58","37","47"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-02",,"62","33","43"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-03",,"43","24","38"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-04",,"44","30","34"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-05",,"44","27","31"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-06",,"40","31","39"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-07",,"44","36","36"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-08",,"41","21","21"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-09",,"35","21","35"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-10",,"42","35","39"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-11",,"39","31","32"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-12",,"36","30","31"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-13",,"38","31","34"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-14",,"41","34","37"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-15",,"45","28","29"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-16",,"46","29","34"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-17",,"45","34","38"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-18",,"52","35","36"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-19",,"41","25","40"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-20",,"40","29","30"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-21",,"32","29","30"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-22",,"34","29","33"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-23",,"44","29","43"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-24",,"45","42","44"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-25",,"60","44","48"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-26",,"50","29","30"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-27",,"48","30","32"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-28",,"53","32","41"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-29",,"52","29","30"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-30",,"42","26","28"
"USC00280907","BOONTON 1 SE, NJ US","2014-12-31",,"33","22","24"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-01",,"31","14","20"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-02",,"36","20","31"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-03",,"39","21","25"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-04",,"38","25","37"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-05",,"50","36","37"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-06",,"37","17","19"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-07",,"21","10","19"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-08",,"23","7","8"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-09",,"21","8","19"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-10",,"29","4","16"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-11",,"22","10","17"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-12",,"36","16","33"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-13",,"39","26","28"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-14",,"28","13","15"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-15",,"30","15","25"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-16",,"33","22","29"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-17",,"39","11","12"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-18",,"28","12","25"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-19",,"37","25","35"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-20",,"40","30","31"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-21",,"39","20","21"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-22",,"33","20","29"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-23",,"38","21","21"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-24",,"40","20","38"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-25",,"39","31","34"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-26",,"40","18","19"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-27",,"25","18","24"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-28",,"28","14","17"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-29",,"31","8","11"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-30",,"33","10","30"
"USC00280907","BOONTON 1 SE, NJ US","2015-01-31",,"35","8","10"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-01",,"23","10","18"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-02",,"37","14","29"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-03",,"29","12","13"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-04",,"25","10","16"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-05",,"37","16","31"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-06",,"31","5","6"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-07",,"27","4","26"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-08",,"34","23","30"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-09",,"38","25","26"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-10",,"27","25","26"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-11",,"39","20","21"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-12",,"35","19","27"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-13",,"39","5","5"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-14",,"20","2","8"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-15",,"25","8","11"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-16",,"17","0","1"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-17",,"20","1","12"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-18",,"28","1","5"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-19",,"32","5","13"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-20",,"21","-1","0"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-21",,"18","-2","2"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-22",,"27","1","27"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-23",,"47","25","25"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-24",,"25","-5","-3"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-25",,"23","-6","6"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-26",,"37","5","20"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-27",,"30","12","16"
"USC00280907","BOONTON 1 SE, NJ US","2015-02-28",,"30","7","10"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-01",,"31","9","18"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-02",,"31","18","31"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-03",,"38","8","11"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-04",,"35","11","35"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-05",,"45","32","32"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-06",,"33","6","7"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-07",,"29","2","5"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-08",,"37","5","33"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-09",,"46","25","30"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-10",,"52","28","29"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-11",,"53","28","39"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-12",,"57","38","40"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-13",,"46","26","26"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-14",,"43","23","35"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-15",,"44","34","38"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-16",,"43","25","32"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-17",,"50","31","40"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-18",,"54","28","28"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-19",,"39","24","27"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-20",,"41","26","31"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-21",,"42","29","33"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-22",,"44","29","30"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-23",,"41","21","22"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-24",,"37","21","25"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-25",,"44","23","23"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-26",,"56","23","37"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-27",,"53","37","37"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-28",,"45","31","32"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-29",,"41","23","23"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-30",,"45","23","35"
"USC00280907","BOONTON 1 SE, NJ US","2015-03-31",,"52","35","36"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-01",,"46","30","30"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-02",,"49","28","29"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-03",,"63","29","53"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-04",,"62","44","45"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-05",,"51","28","37"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-06",,"59","30","35"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-07",,"69","35","49"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-08",,"56","42","42"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-09",,"45","36","37"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-10",,"43","37","40"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-11",,"51","38","49"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-12",,"54","34","43"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-13",,"68","38","43"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-14",,"75","43","58"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-15",,"66","49","50"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-16",,"70","41","41"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-17",,"65","41","53"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-18",,"70","48","49"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-19",,"79","44","46"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-20",,"66","45","46"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-21",,"57","45","54"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-22",,"65","41","42"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-23",,"70","39","40"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-24",,"51","37","38"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-25",,"49","32","39"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-26",,"56","34","47"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-27",,"62","32","47"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-28",,"61","47","49"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-29",,"71","49","54"
"USC00280907","BOONTON 1 SE, NJ US","2015-04-30",,"75","45","47"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-01",,"69","46","49"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-02",,"61","41","52"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-03",,"70","40","49"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-04",,"81","47","49"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-05",,"84","49","59"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-06",,"84","59","64"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-07",,"70","46","48"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-08",,"82","48","52"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-09",,"87","52","60"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-10",,"73","59","63"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-11",,"83","62","70"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-12",,"86","64","67"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-13",,"84","55","57"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-14",,"68","47","48"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-15",,"73","45","47"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-16",,"76","47","58"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-17",,"78","58","68"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-18",,"85","64","66"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-19",,"68","56","57"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-20",,"80","55","56"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-21",,"62","48","49"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-22",,"63","49","53"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-23",,"74","44","46"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-24",,"70","42","45"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-25",,"81","45","60"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-26",,"86","59","64"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-27",,"88","64","68"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-28",,"87","68","71"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-29",,"88","56","59"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-30",,"84","58","66"
"USC00280907","BOONTON 1 SE, NJ US","2015-05-31",,"85","66","69"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-01",,"87","55","55"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-02",,"58","49","50"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-03",,"56","49","53"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-04",,"73","53","55"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-05",,"70","55","56"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-06",,"68","54","62"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-07",,"76","46","56"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-08",,"77","49","62"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-09",,"84","60","68"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-10",,"82","58","64"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-11",,"84","64","70"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-12",,"89","68","69"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-13",,"90","69","77"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-14",,"85","60","71"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-15",,"89","67","68"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-16",,"85","64","66"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-17",,"80","63","65"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-18",,"82","63","64"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-19",,"69","64","68"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-20",,"86","66","67"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-21",,"70","63","70"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-22",,"88","68","69"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-23",,"89","67","68"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-24",,"88","64","65"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-25",,"83","56","62"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-26",,"84","61","67"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-27",,"80","64","65"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-28",,"68","56","59"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-29",,"72","59","67"
"USC00280907","BOONTON 1 SE, NJ US","2015-06-30",,"75","59","64"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-01",,"81","64","69"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-02",,"83","61","70"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-03",,"82","59","67"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-04",,"83","65","67"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-05",,"76","61","69"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-06",,"89","62","69"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-07",,"86","69","73"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-08",,"90","71","75"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-09",,"88","70","71"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-10",,"82","66","70"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-11",,"84","61","64"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-12",,"87","62","67"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-13",,"87","65","69"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-14",,"89","63","66"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-15",,"82","66","74"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-16",,"84","61","62"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-17",,"81","56","61"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-18",,"81","59","71"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-19",,"84","69","77"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-20",,"94","62","76"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-21",,"93","73","77"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-22",,"90","66","67"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-23",,"84","57","59"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-24",,"84","59","61"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-25",,"85","59","69"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-26",,"87","63","70"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-27",,"89","69","71"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-28",,"88","67","68"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-29",,"92","67","68"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-30",,"95","68","78"
"USC00280907","BOONTON 1 SE, NJ US","2015-07-31",,"89","68","69"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-01",,"89","64","65"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-02",,"89","62","64"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-03",,"89","62","63"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-04",,"88","62","72"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-05",,"89","62","68"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-06",,"88","58","59"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-07",,"82","59","64"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-08",,"82","57","64"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-09",,"81","61","67"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-10",,"86","58","63"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-11",,"83","63","67"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-12",,"81","62","65"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-13",,"84","61","61"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-14",,"82","56","57"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-15",,"87","56","70"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-16",,"91","68","73"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-17",,"92","68","69"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-18",,"95","68","73"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-19",,"93","70","71"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-20",,"87","70","70"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-21",,"88","70","70"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-22",,"86","62","64"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-23",,"83","59","60"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-24",,"86","59","66"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-25",,"85","65","74"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-26",,"89","62","68"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-27",,"82","63","70"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-28",,"73","57","64"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-29",,"77","53","60"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-30",,"84","59","63"
"USC00280907","BOONTON 1 SE, NJ US","2015-08-31",,"89","61","73"
